mantenimiento_id,moto_id,mecanico_id,fecha,descripcion
505,812,179,2021-02-02 07:59:39,Ajuste de frenos
506,828,153,2020-04-24 10:39:00,Revisión general
507,185,58,2022-01-06 21:52:27,Revisión general
508,388,131,2022-09-19 18:47:31,Ajuste de frenos
509,968,149,2022-06-23 07:30:20,Cambio de llantas
510,522,146,2022-09-03 11:11:49,Revisión general
511,139,61,2022-06-30 06:04:49,Ajuste de motor
512,991,136,2020-12-05 18:31:14,Cambio de aceite
513,258,153,2020-02-29 04:07:38,Ajuste de frenos
514,405,17,2020-07-27 00:13:45,Revisión general
515,211,196,2022-07-11 17:54:08,Ajuste de motor
516,639,190,2021-11-14 08:56:31,Cambio de aceite
517,302,134,2022-09-10 10:34:48,Revisión general
518,294,161,2021-01-23 21:43:51,Cambio de llantas
519,24,177,2022-12-16 01:13:32,Ajuste de motor
520,447,141,2021-07-16 20:10:06,Cambio de aceite
521,249,2,2021-12-01 01:00:30,Revisión general
522,941,198,2020-01-01 12:52:10,Revisión general
523,617,172,2021-07-22 14:18:56,Revisión general
524,442,147,2022-04-13 07:53:38,Ajuste de motor
525,347,74,2022-07-11 13:41:01,Cambio de aceite
526,557,35,2021-01-30 12:49:39,Ajuste de motor
527,382,185,2021-11-27 12:01:38,Ajuste de motor
528,838,126,2022-09-21 14:07:42,Cambio de llantas
529,430,105,2022-11-02 06:07:48,Ajuste de frenos
530,661,45,2020-04-09 19:15:07,Revisión general
531,50,122,2022-09-19 10:13:23,Cambio de aceite
532,327,193,2021-04-07 05:55:57,Cambio de llantas
533,308,185,2021-07-02 11:10:56,Revisión general
534,198,181,2020-04-27 02:41:46,Cambio de llantas
535,142,122,2021-07-20 20:21:09,Ajuste de motor
536,388,11,2022-10-06 17:13:29,Cambio de llantas
537,97,93,2022-10-06 06:56:36,Ajuste de motor
538,54,21,2020-06-15 02:58:13,Cambio de llantas
539,285,151,2022-01-02 20:12:53,Ajuste de frenos
540,818,182,2020-12-22 00:59:29,Cambio de llantas
541,512,99,2022-01-24 08:50:22,Cambio de llantas
542,153,194,2020-11-30 06:25:34,Ajuste de frenos
543,824,135,2020-04-11 21:29:49,Ajuste de motor
544,445,6,2021-11-04 17:38:10,Ajuste de frenos
545,319,97,2021-03-12 07:42:04,Ajuste de motor
546,316,47,2021-03-15 10:22:43,Cambio de llantas
547,558,42,2021-05-30 15:43:33,Ajuste de frenos
548,796,113,2021-12-24 00:46:31,Cambio de aceite
549,486,116,2022-09-16 01:10:13,Revisión general
550,827,162,2021-10-28 01:55:32,Cambio de aceite
551,643,37,2022-09-07 07:45:52,Ajuste de motor
552,558,47,2020-06-02 02:40:33,Ajuste de frenos
553,226,108,2020-08-29 11:36:19,Cambio de aceite
554,362,76,2020-05-18 08:21:18,Ajuste de motor
555,893,109,2022-10-16 19:22:38,Ajuste de motor
556,532,114,2020-02-04 12:11:33,Ajuste de frenos
557,977,193,2022-11-22 16:06:24,Cambio de aceite
558,718,35,2021-03-30 00:22:24,Ajuste de frenos
559,977,189,2022-07-26 00:00:08,Cambio de aceite
560,34,13,2020-08-13 00:03:37,Cambio de aceite
561,56,186,2020-10-08 01:37:38,Ajuste de frenos
562,564,166,2021-07-27 12:25:56,Ajuste de motor
563,302,193,2020-10-08 18:13:32,Revisión general
564,631,85,2021-04-02 16:00:06,Ajuste de frenos
565,760,44,2021-02-24 12:14:49,Revisión general
566,135,192,2022-04-29 15:10:26,Ajuste de motor
567,861,198,2022-07-12 02:43:16,Cambio de llantas
568,577,34,2020-10-31 23:30:20,Ajuste de motor
569,927,162,2020-10-01 08:41:31,Ajuste de frenos
570,694,72,2021-01-04 10:11:01,Revisión general
571,686,72,2020-04-01 19:20:22,Ajuste de motor
572,236,131,2022-01-26 04:51:18,Cambio de aceite
573,201,68,2021-02-13 11:09:28,Cambio de llantas
574,709,13,2020-11-04 03:49:59,Cambio de llantas
575,635,171,2022-03-02 13:10:35,Cambio de aceite
576,202,15,2020-09-10 04:51:26,Ajuste de frenos
577,916,35,2020-08-06 15:13:41,Cambio de llantas
578,200,100,2021-03-09 00:41:21,Ajuste de motor
579,550,150,2020-02-24 20:45:59,Revisión general
580,726,152,2022-02-04 08:06:27,Ajuste de motor
581,310,137,2021-09-18 01:58:39,Ajuste de frenos
582,1000,154,2020-04-12 02:41:27,Revisión general
583,403,141,2021-06-19 01:59:07,Ajuste de frenos
584,36,42,2020-11-13 23:07:08,Ajuste de frenos
585,859,170,2022-04-10 21:42:39,Cambio de aceite
586,170,39,2022-11-28 06:19:32,Ajuste de frenos
587,65,127,2020-07-02 18:01:23,Ajuste de frenos
588,643,122,2020-07-05 18:42:12,Cambio de aceite
589,864,176,2022-08-01 02:35:17,Cambio de aceite
590,869,140,2021-08-05 00:37:24,Revisión general
591,162,7,2020-05-14 00:30:16,Cambio de aceite
592,455,144,2020-04-10 03:14:25,Cambio de llantas
593,362,82,2022-07-01 19:15:37,Revisión general
594,590,147,2021-04-17 00:23:10,Ajuste de motor
595,674,6,2022-01-21 09:23:42,Ajuste de motor
596,320,123,2022-04-18 08:30:01,Ajuste de motor
597,281,144,2022-12-02 07:35:40,Ajuste de motor
598,743,6,2021-07-15 12:25:18,Revisión general
599,227,76,2021-06-30 13:14:23,Ajuste de frenos
600,213,100,2020-09-05 08:09:59,Ajuste de frenos
601,145,196,2021-04-21 20:57:39,Ajuste de frenos
602,399,162,2020-08-15 19:32:54,Ajuste de frenos
603,911,42,2022-02-03 07:17:19,Ajuste de frenos
604,725,144,2022-05-12 15:48:47,Cambio de llantas
605,525,45,2022-07-08 05:47:02,Revisión general
606,661,25,2021-08-15 21:55:45,Cambio de aceite
607,273,163,2020-04-03 23:57:30,Cambio de aceite
608,501,191,2022-05-04 04:36:19,Cambio de llantas
609,110,197,2020-07-08 09:57:50,Cambio de llantas
610,349,137,2021-09-19 13:41:31,Cambio de llantas
611,767,177,2022-06-23 08:16:19,Ajuste de motor
612,399,180,2021-01-21 15:51:56,Revisión general
613,678,37,2020-10-19 02:11:12,Cambio de llantas
614,918,91,2021-09-02 15:07:07,Cambio de aceite
615,778,172,2020-02-26 16:27:26,Ajuste de motor
616,61,66,2020-05-25 08:09:31,Cambio de llantas
617,109,18,2022-08-16 20:31:56,Ajuste de frenos
618,485,185,2020-05-26 19:13:56,Ajuste de frenos
619,23,139,2020-03-19 09:29:14,Ajuste de frenos
620,727,8,2020-05-03 03:05:31,Ajuste de frenos
621,135,198,2022-10-16 07:22:36,Cambio de llantas
622,496,155,2022-06-08 09:07:05,Revisión general
623,858,188,2021-04-19 03:57:40,Revisión general
624,583,11,2021-06-27 07:43:16,Cambio de aceite
625,145,154,2020-11-23 09:20:09,Revisión general
626,970,167,2022-03-18 07:44:11,Ajuste de frenos
627,313,79,2022-11-10 09:46:42,Cambio de aceite
628,630,175,2020-08-24 01:58:51,Revisión general
629,613,54,2022-02-12 11:16:20,Revisión general
630,582,193,2020-11-06 06:01:01,Cambio de llantas
631,293,119,2020-10-01 00:40:21,Ajuste de frenos
632,546,139,2021-08-23 04:27:47,Ajuste de frenos
633,22,36,2022-02-24 21:11:40,Cambio de aceite
634,496,182,2022-10-16 01:33:51,Revisión general
635,827,54,2022-07-13 13:46:19,Cambio de llantas
636,254,189,2020-06-20 15:07:42,Revisión general
637,475,127,2022-04-09 22:53:19,Ajuste de motor
638,571,26,2020-02-21 23:17:45,Revisión general
639,836,192,2020-06-16 21:37:02,Cambio de llantas
640,202,133,2022-12-25 09:26:36,Ajuste de motor
641,832,78,2021-01-04 20:00:48,Ajuste de motor
642,713,11,2021-12-27 09:17:40,Cambio de llantas
643,325,24,2021-03-24 17:25:38,Ajuste de motor
644,134,105,2022-12-24 06:46:12,Cambio de llantas
645,848,130,2021-06-23 09:51:37,Ajuste de motor
646,424,187,2022-01-14 06:36:08,Cambio de aceite
647,644,68,2020-09-23 21:40:22,Cambio de aceite
648,301,29,2022-11-08 07:49:25,Ajuste de frenos
649,657,142,2021-02-20 20:47:41,Revisión general
650,124,1,2021-08-29 11:34:58,Cambio de llantas
651,675,63,2020-05-14 01:12:09,Ajuste de frenos
652,544,67,2020-10-03 14:45:20,Cambio de aceite
653,247,184,2020-07-23 18:24:53,Cambio de llantas
654,330,123,2020-10-25 02:34:42,Revisión general
655,432,63,2021-04-02 00:40:58,Revisión general
656,421,105,2021-11-01 23:03:42,Ajuste de frenos
657,415,59,2021-06-15 06:41:23,Ajuste de motor
658,650,30,2021-07-20 19:06:50,Ajuste de frenos
659,423,153,2022-02-26 03:44:19,Cambio de aceite
660,673,183,2021-04-14 17:56:10,Revisión general
661,515,11,2022-05-19 17:02:12,Ajuste de motor
662,954,158,2020-06-08 05:20:56,Ajuste de frenos
663,524,195,2021-02-22 20:54:57,Cambio de llantas
664,751,200,2020-10-12 04:58:16,Ajuste de frenos
665,823,68,2021-09-28 17:28:18,Cambio de aceite
666,244,49,2020-12-09 18:51:34,Cambio de aceite
667,345,93,2020-04-20 07:05:57,Cambio de aceite
668,217,112,2021-03-09 04:11:12,Revisión general
669,956,161,2020-09-30 23:40:16,Cambio de llantas
670,184,127,2020-03-21 19:27:54,Cambio de llantas
671,938,107,2020-11-07 01:11:30,Ajuste de frenos
672,754,174,2020-12-22 07:19:56,Ajuste de frenos
673,668,184,2020-04-30 20:21:17,Revisión general
674,78,144,2022-12-12 03:25:05,Ajuste de motor
675,172,119,2021-10-30 19:34:57,Ajuste de frenos
676,384,121,2021-02-13 12:43:44,Cambio de aceite
677,108,193,2020-05-12 19:29:29,Ajuste de motor
678,176,171,2021-03-07 02:10:26,Ajuste de frenos
679,453,160,2022-08-14 19:31:02,Ajuste de motor
680,275,150,2021-03-29 13:29:48,Ajuste de frenos
681,454,138,2021-03-22 02:09:08,Revisión general
682,263,181,2021-05-12 22:18:58,Ajuste de motor
683,77,177,2020-07-11 17:31:47,Ajuste de motor
684,357,14,2020-10-24 18:05:10,Revisión general
685,44,120,2020-12-20 23:45:16,Ajuste de frenos
686,715,88,2021-06-14 08:27:31,Revisión general
687,560,53,2021-04-30 00:11:54,Cambio de llantas
688,748,148,2022-03-21 05:27:46,Cambio de llantas
689,953,13,2022-07-28 03:24:42,Cambio de llantas
690,227,102,2021-07-23 13:00:49,Revisión general
691,290,24,2020-10-21 20:17:18,Revisión general
692,212,131,2020-02-28 07:30:07,Cambio de aceite
693,403,71,2020-08-08 17:23:57,Ajuste de frenos
694,142,93,2020-06-17 02:37:50,Ajuste de motor
695,489,195,2020-03-10 02:13:07,Cambio de aceite
696,54,177,2020-12-01 19:38:15,Ajuste de motor
697,402,85,2020-12-29 04:59:17,Ajuste de motor
698,447,57,2021-05-22 15:51:45,Cambio de aceite
699,182,165,2021-07-20 08:41:15,Ajuste de frenos
700,487,35,2020-11-25 02:17:35,Ajuste de frenos
701,130,166,2021-08-12 12:01:57,Ajuste de motor
702,203,108,2020-03-27 05:16:37,Revisión general
703,652,155,2022-04-03 02:35:34,Cambio de aceite
704,888,163,2021-10-12 05:58:36,Ajuste de motor
705,785,118,2021-08-04 05:59:09,Cambio de llantas
706,688,102,2020-01-20 14:44:24,Cambio de aceite
707,790,84,2022-12-14 11:03:27,Revisión general
708,404,120,2022-11-18 20:20:14,Cambio de llantas
709,831,61,2022-06-15 04:33:29,Ajuste de motor
710,608,159,2022-09-01 01:54:22,Ajuste de motor
711,819,56,2022-08-19 04:47:02,Revisión general
712,875,146,2020-06-10 23:29:58,Cambio de aceite
713,586,15,2021-08-13 01:17:59,Revisión general
714,678,141,2021-06-16 11:58:45,Cambio de aceite
715,430,199,2022-11-04 05:13:15,Cambio de llantas
716,855,38,2021-03-28 23:07:02,Ajuste de motor
717,852,81,2021-12-15 05:45:48,Revisión general
718,641,153,2022-12-24 03:56:15,Cambio de llantas
719,263,65,2020-11-30 14:19:32,Ajuste de motor
720,259,17,2022-07-19 09:13:54,Cambio de aceite
721,628,92,2020-01-04 21:39:16,Ajuste de frenos
722,427,43,2020-07-27 04:02:58,Revisión general
723,120,5,2021-07-19 08:06:06,Cambio de aceite
724,49,38,2021-09-25 10:13:40,Cambio de llantas
725,322,74,2022-10-07 08:14:26,Ajuste de frenos
726,842,71,2022-04-10 22:35:04,Ajuste de frenos
727,178,28,2020-06-05 00:57:02,Cambio de aceite
728,600,33,2020-10-12 00:03:13,Revisión general
729,600,31,2020-02-25 16:43:15,Ajuste de frenos
730,102,119,2022-09-02 14:00:08,Ajuste de motor
731,540,161,2020-08-24 16:00:28,Cambio de aceite
732,93,165,2022-03-13 15:36:33,Cambio de llantas
733,191,28,2021-08-24 22:12:43,Cambio de aceite
734,252,103,2020-03-09 10:24:22,Cambio de llantas
735,358,71,2021-02-17 16:39:34,Revisión general
736,934,72,2022-02-23 04:10:19,Cambio de aceite
737,1000,125,2021-04-20 11:06:40,Ajuste de motor
738,810,34,2021-05-03 15:30:43,Ajuste de frenos
739,752,181,2022-04-17 10:10:20,Revisión general
740,707,133,2020-11-27 15:22:22,Ajuste de frenos
741,856,71,2022-08-19 10:55:03,Cambio de llantas
742,948,106,2021-08-24 04:44:38,Cambio de aceite
743,995,119,2020-04-11 16:49:57,Revisión general
744,577,175,2020-05-02 18:41:52,Cambio de llantas
745,869,64,2021-06-21 19:48:12,Ajuste de frenos
746,964,117,2020-12-11 04:05:01,Revisión general
747,193,179,2020-04-21 09:51:24,Ajuste de motor
748,538,146,2020-11-01 18:07:58,Ajuste de motor
749,28,126,2021-05-07 12:34:00,Ajuste de frenos
750,101,154,2022-02-18 07:04:57,Ajuste de motor
751,177,115,2020-07-12 23:52:20,Cambio de aceite
752,322,16,2020-02-16 23:21:40,Cambio de aceite
753,761,84,2022-12-21 05:11:05,Ajuste de frenos
754,520,137,2021-06-24 23:17:24,Cambio de llantas
755,866,144,2021-10-22 18:52:32,Revisión general
756,669,157,2020-01-27 19:39:38,Revisión general
757,677,28,2022-12-07 02:10:32,Revisión general
758,750,101,2020-12-16 18:54:30,Cambio de llantas
759,423,61,2020-04-04 18:37:37,Ajuste de frenos
760,617,129,2021-12-06 01:59:12,Ajuste de frenos
761,574,149,2021-11-22 18:43:50,Cambio de llantas
762,38,115,2020-07-09 22:44:04,Cambio de llantas
763,100,196,2020-12-06 10:11:47,Cambio de aceite
764,466,117,2021-01-01 18:43:43,Cambio de aceite
765,188,21,2020-10-20 03:56:11,Ajuste de motor
766,91,54,2022-10-01 16:35:43,Ajuste de frenos
767,566,89,2021-08-01 18:07:20,Ajuste de frenos
768,563,2,2021-12-05 17:05:34,Cambio de aceite
769,320,63,2020-04-18 03:30:48,Ajuste de motor
770,270,125,2021-06-06 19:59:12,Ajuste de frenos
771,543,45,2022-01-24 04:51:07,Ajuste de frenos
772,84,96,2021-03-27 04:56:45,Ajuste de motor
773,277,87,2021-06-27 09:21:01,Ajuste de frenos
774,303,36,2021-12-05 10:02:00,Cambio de llantas
775,13,191,2020-03-31 21:50:38,Cambio de llantas
776,946,200,2021-04-02 10:27:40,Cambio de llantas
777,301,147,2021-05-17 17:28:45,Ajuste de motor
778,618,32,2021-01-14 09:14:43,Cambio de aceite
779,510,23,2020-04-13 00:35:44,Ajuste de frenos
780,189,197,2022-01-27 13:10:20,Ajuste de motor
781,971,72,2021-02-07 04:56:04,Revisión general
782,814,79,2022-02-19 01:01:48,Ajuste de frenos
783,247,3,2020-12-10 20:27:11,Ajuste de frenos
784,302,91,2021-01-18 12:47:34,Revisión general
785,533,174,2021-10-18 08:19:28,Ajuste de motor
786,319,111,2021-09-06 17:30:51,Ajuste de frenos
787,604,72,2020-10-12 20:46:31,Cambio de aceite
788,408,182,2021-10-25 18:09:22,Cambio de llantas
789,163,143,2020-05-14 18:49:22,Cambio de llantas
790,163,181,2022-07-18 14:06:16,Ajuste de frenos
791,978,3,2022-11-29 16:37:50,Ajuste de frenos
792,575,130,2022-06-22 10:53:20,Cambio de llantas
793,487,57,2020-11-22 06:41:00,Cambio de llantas
794,349,99,2020-07-12 11:02:29,Cambio de llantas
795,65,4,2020-08-10 03:22:39,Revisión general
796,445,78,2021-09-04 06:03:20,Cambio de aceite
797,827,16,2020-02-19 00:28:42,Ajuste de frenos
798,237,4,2022-07-14 21:05:20,Revisión general
799,436,159,2021-06-25 20:16:14,Cambio de llantas
800,424,98,2022-10-12 22:00:01,Revisión general
801,848,172,2022-01-27 05:32:05,Ajuste de motor
802,356,166,2020-03-09 21:44:07,Ajuste de frenos
803,268,132,2020-10-29 13:53:32,Cambio de llantas
804,535,129,2022-09-20 00:07:29,Revisión general
805,445,45,2020-02-28 12:37:00,Cambio de llantas
806,313,160,2022-12-09 07:11:11,Cambio de aceite
807,270,123,2020-03-30 04:01:40,Cambio de llantas
808,255,87,2020-05-14 06:12:54,Ajuste de frenos
809,381,33,2022-07-20 17:07:35,Ajuste de motor
810,42,67,2021-06-22 05:59:50,Cambio de aceite
811,486,169,2022-07-02 08:51:06,Cambio de llantas
812,248,38,2020-10-01 12:18:45,Revisión general
813,393,163,2022-11-05 20:14:42,Ajuste de frenos
814,962,77,2020-06-08 23:18:14,Ajuste de frenos
815,232,34,2021-06-14 21:04:23,Ajuste de frenos
816,487,80,2022-07-10 05:04:58,Cambio de llantas
817,538,172,2020-01-08 21:58:01,Cambio de aceite
818,929,89,2020-09-27 13:20:17,Ajuste de motor
819,530,12,2022-02-08 19:11:40,Cambio de llantas
820,726,104,2022-09-22 18:12:37,Revisión general
821,365,188,2022-01-30 05:42:55,Cambio de aceite
822,707,195,2021-05-09 16:46:00,Ajuste de motor
823,13,2,2022-12-28 00:21:58,Ajuste de motor
824,485,136,2022-06-01 05:59:01,Cambio de llantas
825,781,155,2022-02-22 16:14:21,Ajuste de motor
826,1,59,2022-10-11 13:49:26,Cambio de aceite
827,196,24,2020-03-29 05:30:51,Revisión general
828,101,3,2021-12-27 18:15:53,Revisión general
829,959,38,2021-03-09 02:01:33,Revisión general
830,118,95,2022-11-10 15:34:01,Ajuste de motor
831,507,54,2020-06-09 21:56:27,Ajuste de motor
832,762,142,2020-02-21 20:27:42,Cambio de aceite
833,194,105,2021-03-27 07:47:17,Ajuste de frenos
834,937,134,2021-11-05 01:39:18,Revisión general
835,328,56,2020-07-28 04:51:09,Cambio de aceite
836,969,12,2022-10-21 10:26:07,Ajuste de motor
837,989,145,2020-04-24 15:27:06,Ajuste de motor
838,293,135,2020-12-28 11:34:26,Cambio de llantas
839,482,196,2021-06-11 09:55:30,Ajuste de motor
840,646,108,2022-01-23 06:15:54,Cambio de aceite
841,606,111,2020-05-19 05:25:58,Revisión general
842,967,33,2022-12-04 04:47:26,Revisión general
843,670,87,2022-04-07 01:53:39,Cambio de llantas
844,982,194,2022-02-28 06:18:15,Cambio de llantas
845,638,29,2021-11-03 06:56:01,Cambio de aceite
846,489,4,2020-02-12 23:57:09,Cambio de llantas
847,143,63,2020-08-30 03:56:03,Cambio de llantas
848,183,53,2022-10-04 22:25:04,Cambio de llantas
849,35,113,2020-12-25 12:19:25,Ajuste de frenos
850,941,94,2022-02-22 00:04:26,Revisión general
851,688,180,2020-07-25 20:51:34,Cambio de llantas
852,673,84,2021-12-07 14:02:15,Cambio de llantas
853,732,22,2021-02-02 02:11:57,Revisión general
854,141,154,2020-11-08 06:19:48,Cambio de llantas
855,224,48,2021-04-26 01:52:37,Ajuste de motor
856,576,21,2022-03-09 16:50:03,Cambio de llantas
857,464,22,2021-11-09 02:51:21,Ajuste de frenos
858,76,79,2020-10-08 23:59:20,Cambio de aceite
859,508,48,2020-02-09 01:47:55,Cambio de aceite
860,237,77,2020-07-05 11:51:19,Ajuste de motor
861,178,130,2020-10-18 15:09:46,Cambio de llantas
862,370,101,2021-12-26 01:56:17,Cambio de llantas
863,417,183,2020-01-16 01:38:48,Revisión general
864,834,76,2020-01-04 22:41:43,Ajuste de frenos
865,335,28,2020-10-14 00:07:27,Ajuste de motor
866,810,38,2022-07-09 00:22:33,Ajuste de frenos
867,482,102,2020-08-03 08:17:44,Cambio de aceite
868,220,76,2021-01-23 20:35:35,Cambio de aceite
869,828,189,2021-09-26 11:37:34,Cambio de aceite
870,598,171,2021-07-10 06:47:05,Ajuste de motor
871,252,63,2020-06-20 04:08:01,Ajuste de frenos
872,354,47,2020-02-12 00:35:50,Ajuste de motor
873,235,66,2020-11-02 05:25:08,Cambio de aceite
874,939,129,2022-11-19 19:03:01,Cambio de aceite
875,998,68,2021-08-06 19:11:08,Ajuste de motor
876,514,106,2021-01-30 22:13:15,Ajuste de frenos
877,20,56,2021-07-06 06:30:27,Revisión general
878,396,75,2021-09-28 23:54:12,Cambio de aceite
879,645,194,2022-01-14 09:45:51,Ajuste de frenos
880,778,163,2022-01-10 10:57:51,Cambio de llantas
881,796,190,2020-03-29 11:22:25,Ajuste de frenos
882,848,23,2020-03-16 06:50:42,Ajuste de frenos
883,706,191,2020-07-09 21:18:33,Cambio de llantas
884,868,132,2021-03-28 19:15:20,Ajuste de frenos
885,1,179,2020-10-31 01:16:41,Cambio de llantas
886,337,160,2022-03-18 04:48:21,Cambio de llantas
887,585,181,2022-07-29 19:04:22,Cambio de llantas
888,274,14,2022-04-23 21:31:13,Ajuste de motor
889,743,73,2021-05-29 07:54:20,Ajuste de frenos
890,725,80,2022-05-14 13:01:07,Cambio de aceite
891,764,162,2022-09-30 08:12:35,Ajuste de frenos
892,51,31,2020-03-17 15:51:20,Ajuste de motor
893,257,117,2020-03-13 18:15:53,Ajuste de frenos
894,280,26,2021-09-24 08:54:58,Ajuste de frenos
895,558,72,2020-11-26 21:19:13,Cambio de llantas
896,338,57,2022-01-15 07:26:22,Revisión general
897,626,121,2021-04-23 23:55:38,Revisión general
898,201,2,2022-10-26 19:08:30,Ajuste de motor
899,10,149,2020-06-10 04:50:40,Cambio de llantas
900,348,133,2022-06-10 14:12:52,Cambio de llantas
901,842,169,2021-08-11 21:44:52,Ajuste de frenos
902,371,134,2021-05-11 08:01:40,Cambio de llantas
903,179,186,2020-11-20 07:19:53,Ajuste de frenos
904,935,82,2022-12-28 20:15:11,Revisión general
905,288,33,2020-12-21 16:55:05,Ajuste de motor
906,392,127,2021-07-18 18:02:06,Ajuste de motor
907,459,75,2022-04-27 13:15:28,Cambio de llantas
908,238,124,2021-09-08 12:47:32,Ajuste de motor
909,199,68,2022-02-22 04:27:56,Cambio de llantas
910,128,51,2022-04-16 18:06:43,Cambio de aceite
911,199,123,2021-01-19 13:37:59,Cambio de llantas
912,892,188,2022-03-12 09:12:51,Ajuste de frenos
913,614,49,2020-10-10 19:36:43,Ajuste de frenos
914,959,59,2022-01-01 23:30:46,Ajuste de motor
915,564,46,2021-09-27 07:23:14,Cambio de llantas
916,467,178,2020-06-19 13:36:39,Cambio de llantas
917,428,32,2020-12-05 12:44:01,Cambio de llantas
918,942,42,2021-10-14 14:14:25,Cambio de aceite
919,818,115,2020-09-15 03:07:28,Revisión general
920,352,128,2020-03-03 18:15:42,Ajuste de motor
921,986,80,2022-01-12 13:23:13,Ajuste de motor
922,561,103,2021-12-07 04:06:57,Cambio de aceite
923,486,62,2021-03-09 15:13:51,Revisión general
924,719,14,2021-08-03 10:45:08,Ajuste de motor
925,806,81,2021-10-13 09:17:33,Ajuste de motor
926,433,45,2021-09-07 09:24:38,Ajuste de frenos
927,217,198,2021-08-10 02:43:26,Ajuste de frenos
928,452,57,2020-03-26 01:21:13,Cambio de aceite
